"","Symbol","Bid.Price","Ask.Price","High","Low","TimeStamp"
"14699","EUR/USD",1.12119,1.12123,1.12329,1.12057,2020-06-26 00:45:14
"14700","EUR/USD",1.12124,1.12127,1.12329,1.12057,2020-06-26 00:46:13
"14701","EUR/USD",1.12126,1.12127,1.12329,1.12057,2020-06-26 00:47:15
"14702","EUR/USD",1.12112,1.12116,1.12329,1.12057,2020-06-26 00:48:11
"14703","EUR/USD",1.12095,1.12102,1.12329,1.12057,2020-06-26 00:49:17
"14704","EUR/USD",1.12094,1.12099,1.12329,1.12057,2020-06-26 00:50:18
"14705","EUR/USD",1.12095,1.12099,1.12329,1.12057,2020-06-26 00:51:18
"14706","EUR/USD",1.12097,1.121,1.12329,1.12057,2020-06-26 00:52:19
"14707","EUR/USD",1.12088,1.12093,1.12329,1.12057,2020-06-26 00:53:20
"14708","EUR/USD",1.12085,1.12089,1.12329,1.12057,2020-06-26 00:54:21
"14709","EUR/USD",1.12122,1.12127,1.12329,1.12057,2020-06-26 00:55:22
"14710","EUR/USD",1.12151,1.12156,1.12329,1.12057,2020-06-26 00:56:23
"14711","EUR/USD",1.12149,1.12152,1.12329,1.12057,2020-06-26 00:57:24
"14712","EUR/USD",1.12151,1.12157,1.12329,1.12057,2020-06-26 00:58:25
"14713","EUR/USD",1.12158,1.12161,1.12329,1.12057,2020-06-26 00:59:24
"14714","EUR/USD",1.12145,1.12152,1.12329,1.12057,2020-06-26 01:00:26
"14715","EUR/USD",1.12146,1.12153,1.12329,1.12057,2020-06-26 01:01:28
"14716","EUR/USD",1.12156,1.12161,1.12329,1.12057,2020-06-26 01:02:28
"14717","EUR/USD",1.12159,1.12164,1.12329,1.12057,2020-06-26 01:03:29
"14718","EUR/USD",1.12151,1.12154,1.12329,1.12057,2020-06-26 01:04:30
"14719","EUR/USD",1.12145,1.1215,1.12329,1.12057,2020-06-26 01:05:29
"14720","EUR/USD",1.12159,1.12164,1.12329,1.12057,2020-06-26 01:06:32
"14721","EUR/USD",1.12158,1.12161,1.12329,1.12057,2020-06-26 01:07:32
"14722","EUR/USD",1.12151,1.12156,1.12329,1.12057,2020-06-26 01:08:33
"14723","EUR/USD",1.12153,1.1216,1.12329,1.12057,2020-06-26 01:09:34
"14724","EUR/USD",1.12175,1.1218,1.12329,1.12057,2020-06-26 01:10:34
"14725","EUR/USD",1.12169,1.12174,1.12329,1.12057,2020-06-26 01:11:36
"14726","EUR/USD",1.12155,1.1216,1.12329,1.12057,2020-06-26 01:12:34
"14727","EUR/USD",1.12155,1.1216,1.12329,1.12057,2020-06-26 01:13:36
"14728","EUR/USD",1.12169,1.12174,1.12329,1.12057,2020-06-26 01:14:38
"14729","EUR/USD",1.12148,1.12153,1.12329,1.12057,2020-06-26 01:15:37
"14730","EUR/USD",1.12149,1.12152,1.12329,1.12057,2020-06-26 01:16:38
"14731","EUR/USD",1.12166,1.1217,1.12329,1.12057,2020-06-26 01:17:40
"14732","EUR/USD",1.12166,1.12171,1.12329,1.12057,2020-06-26 01:18:41
"14733","EUR/USD",1.12165,1.1217,1.12329,1.12057,2020-06-26 01:19:42
"14734","EUR/USD",1.12166,1.1217,1.12329,1.12057,2020-06-26 01:20:43
"14735","EUR/USD",1.12162,1.12167,1.12329,1.12057,2020-06-26 01:21:43
"14736","EUR/USD",1.12152,1.12156,1.12329,1.12057,2020-06-26 01:22:43
"14737","EUR/USD",1.12151,1.12156,1.12329,1.12057,2020-06-26 01:23:44
"14738","EUR/USD",1.12153,1.12157,1.12329,1.12057,2020-06-26 01:24:44
"14739","EUR/USD",1.12166,1.12171,1.12329,1.12057,2020-06-26 01:25:46
"14740","EUR/USD",1.12169,1.12173,1.12329,1.12057,2020-06-26 01:26:47
"14741","EUR/USD",1.12155,1.1216,1.12329,1.12057,2020-06-26 01:27:48
"14742","EUR/USD",1.1216,1.12166,1.12329,1.12057,2020-06-26 01:28:47
"14743","EUR/USD",1.1216,1.12164,1.12329,1.12057,2020-06-26 01:29:48
"14744","EUR/USD",1.1216,1.12166,1.12329,1.12057,2020-06-26 01:30:49
"14745","EUR/USD",1.12158,1.12163,1.12329,1.12057,2020-06-26 01:31:51
"14746","EUR/USD",1.12146,1.12153,1.12329,1.12057,2020-06-26 01:32:52
"14747","EUR/USD",1.12142,1.12147,1.12329,1.12057,2020-06-26 01:33:53
"14748","EUR/USD",1.12146,1.1215,1.12329,1.12057,2020-06-26 01:34:53
"14749","EUR/USD",1.12145,1.12147,1.12329,1.12057,2020-06-26 01:35:54
"14750","EUR/USD",1.12149,1.12153,1.12329,1.12057,2020-06-26 01:36:54
"14751","EUR/USD",1.12142,1.1215,1.12329,1.12057,2020-06-26 01:37:55
"14752","EUR/USD",1.12141,1.12144,1.12329,1.12057,2020-06-26 01:38:56
"14753","EUR/USD",1.12148,1.12153,1.12329,1.12057,2020-06-26 01:39:57
"14754","EUR/USD",1.12148,1.12152,1.12329,1.12057,2020-06-26 01:40:57
"14755","EUR/USD",1.12151,1.12154,1.12329,1.12057,2020-06-26 01:41:58
"14756","EUR/USD",1.12148,1.12153,1.12329,1.12057,2020-06-26 01:43:00
"14757","EUR/USD",1.12155,1.12161,1.12329,1.12057,2020-06-26 01:44:02
"14758","EUR/USD",1.12152,1.12159,1.12329,1.12057,2020-06-26 01:45:02
"14759","EUR/USD",1.12155,1.1216,1.12329,1.12057,2020-06-26 01:46:03
"14760","EUR/USD",1.1218,1.12184,1.12329,1.12057,2020-06-26 01:47:04
"14761","EUR/USD",1.12185,1.1219,1.12329,1.12057,2020-06-26 01:48:05
"14762","EUR/USD",1.12187,1.12193,1.12329,1.12057,2020-06-26 01:49:05
"14763","EUR/USD",1.1219,1.12196,1.12329,1.12057,2020-06-26 01:50:06
"14764","EUR/USD",1.12179,1.12186,1.12329,1.12057,2020-06-26 01:51:07
"14765","EUR/USD",1.12183,1.12187,1.12329,1.12057,2020-06-26 01:52:08
"14766","EUR/USD",1.12189,1.12194,1.12329,1.12057,2020-06-26 01:53:08
"14767","EUR/USD",1.12192,1.12197,1.12329,1.12057,2020-06-26 01:54:09
"14768","EUR/USD",1.12193,1.12197,1.12329,1.12057,2020-06-26 01:55:10
"14769","EUR/USD",1.122,1.12204,1.12329,1.12057,2020-06-26 01:56:12
"14770","EUR/USD",1.1219,1.12196,1.12329,1.12057,2020-06-26 01:57:13
"14771","EUR/USD",1.12186,1.12194,1.12329,1.12057,2020-06-26 01:58:14
"14772","EUR/USD",1.12193,1.12197,1.12329,1.12057,2020-06-26 01:59:14
"14773","EUR/USD",1.12186,1.12193,1.12329,1.12057,2020-06-26 02:00:14
"14774","EUR/USD",1.12183,1.12188,1.12329,1.12057,2020-06-26 02:01:16
"14775","EUR/USD",1.12185,1.12191,1.12329,1.12057,2020-06-26 02:02:17
"14776","EUR/USD",1.12177,1.12184,1.12329,1.12057,2020-06-26 02:03:17
"14777","EUR/USD",1.12179,1.12184,1.12329,1.12057,2020-06-26 02:04:18
"14778","EUR/USD",1.12187,1.12194,1.12329,1.12057,2020-06-26 02:05:19
"14779","EUR/USD",1.12209,1.12214,1.12329,1.12057,2020-06-26 02:06:19
"14780","EUR/USD",1.12199,1.12204,1.12329,1.12057,2020-06-26 02:07:21
"14781","EUR/USD",1.12196,1.12204,1.12329,1.12057,2020-06-26 02:08:22
"14782","EUR/USD",1.12199,1.12204,1.12329,1.12057,2020-06-26 02:09:24
"14783","EUR/USD",1.12199,1.12204,1.12329,1.12057,2020-06-26 02:10:25
"14784","EUR/USD",1.12203,1.12207,1.12329,1.12057,2020-06-26 02:11:26
"14785","EUR/USD",1.12186,1.12193,1.12329,1.12057,2020-06-26 02:12:28
"14786","EUR/USD",1.12186,1.12194,1.12329,1.12057,2020-06-26 02:13:29
"14787","EUR/USD",1.12203,1.1221,1.12329,1.12057,2020-06-26 02:14:30
"14788","EUR/USD",1.12209,1.12214,1.12329,1.12057,2020-06-26 02:15:31
"14789","EUR/USD",1.12203,1.12208,1.12329,1.12057,2020-06-26 02:16:28
"14790","EUR/USD",1.12196,1.12201,1.12329,1.12057,2020-06-26 02:17:35
"14791","EUR/USD",1.12186,1.12191,1.12329,1.12057,2020-06-26 02:18:36
"14792","EUR/USD",1.12172,1.12178,1.12329,1.12057,2020-06-26 02:19:38
"14793","EUR/USD",1.12176,1.12181,1.12329,1.12057,2020-06-26 02:20:40
"14794","EUR/USD",1.1218,1.12184,1.12329,1.12057,2020-06-26 02:21:41
"14795","EUR/USD",1.12183,1.1219,1.12329,1.12057,2020-06-26 02:22:42
"14796","EUR/USD",1.12183,1.12188,1.12329,1.12057,2020-06-26 02:23:45
"14797","EUR/USD",1.12175,1.1218,1.12329,1.12057,2020-06-26 02:24:46
"14798","EUR/USD",1.12185,1.12188,1.12329,1.12057,2020-06-26 02:25:48
"14799","EUR/USD",1.12189,1.12194,1.12329,1.12057,2020-06-26 02:26:47
"14800","EUR/USD",1.12197,1.12204,1.12329,1.12057,2020-06-26 02:27:52
"14801","EUR/USD",1.12192,1.12197,1.12329,1.12057,2020-06-26 02:28:51
"14802","EUR/USD",1.12183,1.1219,1.12329,1.12057,2020-06-26 02:29:56
"14803","EUR/USD",1.12187,1.12194,1.12329,1.12057,2020-06-26 02:30:57
"14804","EUR/USD",1.12186,1.12193,1.12329,1.12057,2020-06-26 02:31:59
"14805","EUR/USD",1.12187,1.12194,1.12329,1.12057,2020-06-26 02:32:59
"14806","EUR/USD",1.12186,1.12191,1.12329,1.12057,2020-06-26 02:34:02
"14807","EUR/USD",1.1218,1.12187,1.12329,1.12057,2020-06-26 02:35:03
"14808","EUR/USD",1.12179,1.12186,1.12329,1.12057,2020-06-26 02:36:05
"14809","EUR/USD",1.1217,1.12174,1.12329,1.12057,2020-06-26 02:37:08
"14810","EUR/USD",1.12179,1.12184,1.12329,1.12057,2020-06-26 02:38:06
"14811","EUR/USD",1.12179,1.12184,1.12329,1.12057,2020-06-26 02:39:03
"14812","EUR/USD",1.12183,1.12188,1.12329,1.12057,2020-06-26 02:40:12
"14813","EUR/USD",1.12189,1.12194,1.12329,1.12057,2020-06-26 02:41:13
"14814","EUR/USD",1.12189,1.12194,1.12329,1.12057,2020-06-26 02:42:16
"14815","EUR/USD",1.12189,1.12194,1.12329,1.12057,2020-06-26 02:43:16
"14816","EUR/USD",1.12186,1.1219,1.12329,1.12057,2020-06-26 02:44:19
"14817","EUR/USD",1.1218,1.12187,1.12329,1.12057,2020-06-26 02:45:20
"14818","EUR/USD",1.12196,1.122,1.12329,1.12057,2020-06-26 02:46:22
"14819","EUR/USD",1.12207,1.12211,1.12329,1.12057,2020-06-26 02:47:24
"14820","EUR/USD",1.1221,1.12214,1.12329,1.12057,2020-06-26 02:48:26
"14821","EUR/USD",1.12206,1.12211,1.12329,1.12057,2020-06-26 02:49:27
"14822","EUR/USD",1.12206,1.12211,1.12329,1.12057,2020-06-26 02:50:28
"14823","EUR/USD",1.122,1.12204,1.12329,1.12057,2020-06-26 02:51:29
"14824","EUR/USD",1.12213,1.12217,1.12329,1.12057,2020-06-26 02:52:32
"14825","EUR/USD",1.1221,1.12215,1.12329,1.12057,2020-06-26 02:53:34
"14826","EUR/USD",1.1221,1.12215,1.12329,1.12057,2020-06-26 02:54:35
"14827","EUR/USD",1.1221,1.12217,1.12329,1.12057,2020-06-26 02:55:37
"14828","EUR/USD",1.12209,1.12214,1.12329,1.12057,2020-06-26 02:56:39
"14829","EUR/USD",1.12207,1.12214,1.12329,1.12057,2020-06-26 02:57:41
"14830","EUR/USD",1.12206,1.12211,1.12329,1.12057,2020-06-26 02:58:41
"14831","EUR/USD",1.122,1.12204,1.12329,1.12057,2020-06-26 02:59:43
"14832","EUR/USD",1.12204,1.1221,1.12329,1.12057,2020-06-26 03:00:46
"14833","EUR/USD",1.122,1.12205,1.12329,1.12057,2020-06-26 03:01:47
"14834","EUR/USD",1.122,1.12205,1.12329,1.12057,2020-06-26 03:02:49
"14835","EUR/USD",1.12206,1.1221,1.12329,1.12057,2020-06-26 03:03:49
"14836","EUR/USD",1.12197,1.12204,1.12329,1.12057,2020-06-26 03:04:52
"14837","EUR/USD",1.12196,1.12201,1.12329,1.12057,2020-06-26 03:05:54
"14838","EUR/USD",1.12206,1.12211,1.12329,1.12057,2020-06-26 03:06:54
"14839","EUR/USD",1.12203,1.12207,1.12329,1.12057,2020-06-26 03:07:58
"14840","EUR/USD",1.122,1.12207,1.12329,1.12057,2020-06-26 03:08:55
"14841","EUR/USD",1.12192,1.12197,1.12329,1.12057,2020-06-26 03:10:00
"14842","EUR/USD",1.12195,1.122,1.12329,1.12057,2020-06-26 03:11:02
"14843","EUR/USD",1.12187,1.12191,1.12329,1.12057,2020-06-26 03:12:04
"14844","EUR/USD",1.1219,1.12194,1.12329,1.12057,2020-06-26 03:13:03
"14845","EUR/USD",1.12185,1.12191,1.12329,1.12057,2020-06-26 03:14:07
"14846","EUR/USD",1.1218,1.12186,1.12329,1.12057,2020-06-26 03:15:05
"14847","EUR/USD",1.12176,1.1218,1.12329,1.12057,2020-06-26 03:16:11
"14848","EUR/USD",1.12179,1.12184,1.12329,1.12057,2020-06-26 03:17:12
"14849","EUR/USD",1.12175,1.1218,1.12329,1.12057,2020-06-26 03:18:14
"14850","EUR/USD",1.12173,1.1218,1.12329,1.12057,2020-06-26 03:19:14
"14851","EUR/USD",1.12159,1.12164,1.12329,1.12057,2020-06-26 03:20:17
"14852","EUR/USD",1.12173,1.12177,1.12329,1.12057,2020-06-26 03:21:19
"14853","EUR/USD",1.12175,1.1218,1.12329,1.12057,2020-06-26 03:22:21
"14854","EUR/USD",1.1217,1.12176,1.12329,1.12057,2020-06-26 03:23:23
"14855","EUR/USD",1.1217,1.12176,1.12329,1.12057,2020-06-26 03:24:22
"14856","EUR/USD",1.1217,1.12176,1.12329,1.12057,2020-06-26 03:25:26
"14857","EUR/USD",1.12168,1.12171,1.12329,1.12057,2020-06-26 03:26:28
"14858","EUR/USD",1.12169,1.12173,1.12329,1.12057,2020-06-26 03:27:28
"14859","EUR/USD",1.12176,1.1218,1.12329,1.12057,2020-06-26 03:28:31
"14860","EUR/USD",1.12186,1.12193,1.12329,1.12057,2020-06-26 03:29:33
"14861","EUR/USD",1.12189,1.12193,1.12329,1.12057,2020-06-26 03:30:34
"14862","EUR/USD",1.12186,1.12191,1.12329,1.12057,2020-06-26 03:31:36
"14863","EUR/USD",1.12187,1.12191,1.12329,1.12057,2020-06-26 03:32:38
"14864","EUR/USD",1.12196,1.12203,1.12329,1.12057,2020-06-26 03:33:40
"14865","EUR/USD",1.12197,1.12201,1.12329,1.12057,2020-06-26 03:34:40
"14866","EUR/USD",1.12196,1.12201,1.12329,1.12057,2020-06-26 03:35:42
"14867","EUR/USD",1.12197,1.12201,1.12329,1.12057,2020-06-26 03:36:42
"14868","EUR/USD",1.12203,1.1221,1.12329,1.12057,2020-06-26 03:37:45
"14869","EUR/USD",1.12204,1.1221,1.12329,1.12057,2020-06-26 03:38:48
"14870","EUR/USD",1.12202,1.12207,1.12329,1.12057,2020-06-26 03:39:50
"14871","EUR/USD",1.122,1.12207,1.12329,1.12057,2020-06-26 03:40:51
"14872","EUR/USD",1.12203,1.12207,1.12329,1.12057,2020-06-26 03:41:53
"14873","EUR/USD",1.12202,1.12207,1.12329,1.12057,2020-06-26 03:42:54
"14874","EUR/USD",1.12203,1.12208,1.12329,1.12057,2020-06-26 03:43:56
"14875","EUR/USD",1.12199,1.12203,1.12329,1.12057,2020-06-26 03:44:58
"14876","EUR/USD",1.122,1.12204,1.12329,1.12057,2020-06-26 03:45:59
"14877","EUR/USD",1.12203,1.1221,1.12329,1.12057,2020-06-26 03:47:00
"14878","EUR/USD",1.12203,1.12208,1.12329,1.12057,2020-06-26 03:48:01
